最大值,最小值,极差,均值,整流均值,均方根,能量对数,方差,标准差,峭度,偏度,裕度,波形特征,峰值因子1,峰值因子2,差分-最大值,差分-最小值,差分-极差,差分-均值,差分-整流均值,差分-均方根,差分-能量对数,差分-方差,差分-标准差,差分-峭度,差分-偏度,差分-裕度,差分-波形特征,差分-峰值因子1,差分-峰值因子2,LL能量,LH能量,HL能量,HH能量,信息熵,信息量,奇异值0,奇异值1,奇异值2,奇异值3,lable
-0.152999,-2.27232,2.119321,-0.852227,0.852227,1.010122,10.003058,0.294055,0.550676,2.264165,-0.576916,-0.201422,1.185273,-0.151466,-0.179528,0.977494,-0.872662,1.850156,0.009651,0.32716,0.423494,7.724063,0.179254,0.430158,2.82793,2.21411,3.683464,1.294455,2.308167,2.987819,31.111109,2.827049,0.164126,0.323075,0.5281,28.351909,5.577908,1.680817,0.568776,0.404543,4
-0.068,-1.308993,1.240993,-0.499952,0.499952,0.61215,6.280092,0.124776,0.358713,2.80163,-1.100536,-0.153235,1.224418,-0.111084,-0.136013,0.541164,-0.872662,1.413826,0.004073,0.169999,0.247192,3.048882,0.061087,0.251113,6.249743,-9.408153,4.054895,1.454077,2.189248,3.183336,11.453018,0.832591,0.023299,0.07507,0.427805,10.648518,3.384234,0.912491,0.273914,0.152548,4
-0.068,-2.654818,2.586818,-0.701289,0.701289,0.969668,11.835919,0.44845,0.680047,3.800686,-1.27224,-0.12065,1.382694,-0.070127,-0.096964,2.25532,-2.27232,4.52764,-0.0085,0.763579,1.017149,15.336767,1.034519,1.033388,2.634028,-0.35246,4.001977,1.33208,2.217296,2.953617,23.177888,0.632026,8.283306,0.34751,1.030251,18.690944,4.814517,2.877821,0.79499,0.589314,4
-0.093499,-1.688657,1.595158,-0.662653,0.662653,0.811647,8.736322,0.219662,0.475948,2.575741,-0.82418,-0.160529,1.224845,-0.115197,-0.141098,1.504492,-1.266493,2.770985,0.037099,0.499638,0.633231,11.205697,0.399605,0.642258,2.773511,2.251063,3.584346,1.26738,2.375897,3.011165,17.676338,1.153556,2.531744,0.338022,0.921207,14.76095,4.204769,1.590312,1.074291,0.579985,4
-0.022667,-1.654657,1.63199,-0.530431,0.530431,0.646823,6.686706,0.137023,0.375905,2.816119,-1.013222,-0.04881,1.219429,-0.035044,-0.042733,0.730995,-0.753662,1.484657,0.006995,0.258097,0.334638,5.679001,0.111934,0.339919,3.0232,1.170642,3.407898,1.296559,2.184432,2.832245,12.395579,0.890552,0.119107,0.417932,0.607611,11.186458,3.520739,0.943713,0.646556,0.344871,4
-0.022667,-2.079655,2.056988,-0.992262,0.992262,1.180082,11.42548,0.408009,0.64866,1.863497,0.043371,-0.026691,1.189285,-0.019208,-0.022844,0.651663,-1.011494,1.663157,0.006906,0.223655,0.316923,5.206405,0.100393,0.321918,4.885704,-6.041708,3.757615,1.417019,2.056216,2.913698,45.392301,0.777935,0.251663,0.189434,0.208738,44.220262,6.737424,0.881735,0.501648,0.435135,4
-0.093499,-2.36582,2.272321,-1.092974,1.092974,1.305456,12.391278,0.509624,0.724948,2.025679,-0.231157,-0.098047,1.194408,-0.071622,-0.085546,0.62333,-1.952156,2.575486,0.031698,0.254999,0.42975,7.830009,0.18368,0.435437,13.710822,-28.965033,3.393205,1.685303,1.450448,2.444444,55.247956,1.309502,0.326203,0.424099,0.27031,53.297105,7.433048,1.143362,0.651234,0.571117,4
-0.124666,-2.600985,2.476319,-1.106969,1.106969,1.322203,12.502488,0.522843,0.73429,2.321388,-0.679147,-0.126547,1.194436,-0.094287,-0.112619,0.912328,-2.235487,3.147815,-0.007437,0.358769,0.529046,9.658386,0.279834,0.537458,10.492303,-21.137718,3.125559,1.474615,1.724479,2.542942,77.598626,3.285128,0.635659,0.90007,0.392468,73.205421,8.809458,1.813023,0.964491,0.771779,4
-0.124666,-3.575646,3.45098,-1.975767,1.975767,2.244023,15.857186,1.131985,1.080444,1.569246,0.456235,-0.070826,1.135773,-0.055555,-0.063098,1.226826,-2.235487,3.462313,-0.053479,0.723735,0.881555,14.078356,0.774279,0.894011,2.570365,-3.225439,1.963828,1.218062,1.391662,1.69513,170.572349,4.366121,3.57282,2.013763,0.391527,161.367128,13.060384,2.089753,1.889743,1.418882,4
-0.575163,-3.575646,3.000483,-2.144821,2.144821,2.248138,11.888073,0.453868,0.684143,1.334611,0.061004,-0.275753,1.04817,-0.25584,-0.268164,1.748157,-1.756657,3.504814,0.052682,0.571179,0.751762,12.689612,0.562371,0.761913,3.06546,-0.482923,3.772795,1.316159,2.325412,3.060611,172.189738,1.598518,2.943778,1.093999,0.249231,166.801921,13.12224,1.71651,1.262033,1.045808,4
-0.501497,-2.796484,2.294987,-1.786879,1.786879,1.912847,12.003071,0.466046,0.693261,1.387162,0.440136,-0.293765,1.070496,-0.262173,-0.280655,1.782156,-1.824657,3.606813,-0.003276,0.738345,0.956599,14.803934,0.915072,0.9719,2.549347,0.388633,3.012856,1.2956,1.863012,2.413718,119.879613,4.135424,2.574907,3.915052,0.533852,110.418617,10.949033,2.035373,1.977949,1.6027,4
-0.311665,-2.320487,2.008822,-1.375275,1.375275,1.508236,11.155238,0.383395,0.628789,1.565053,0.061909,-0.240577,1.09668,-0.206642,-0.22662,1.422325,-1.680157,3.102482,0.050734,0.788636,0.907018,14.328087,0.820107,0.920088,1.805798,-2.98151,2.042174,1.150109,1.568134,1.803525,68.42013,2.265692,5.279181,2.123165,0.719424,60.429452,8.27212,2.298552,1.504539,1.453692,4
-0.269165,-2.116488,1.847323,-1.097524,1.097524,1.207616,9.36331,0.253777,0.511574,1.697593,-0.350032,-0.259559,1.100309,-0.22289,-0.245247,1.422325,-1.532825,2.95515,0.011333,0.57233,0.728385,12.435556,0.530417,0.739951,2.439732,-1.844413,2.995865,1.272667,1.952709,2.485148,44.481215,3.435532,1.567374,1.99178,0.777637,38.791069,6.669479,1.85334,1.411301,1.251924,4
-0.175666,-2.042822,1.867156,-1.119332,1.119332,1.227198,9.351897,0.253111,0.510902,1.626895,-0.121306,-0.166839,1.096367,-0.143144,-0.156938,1.393992,-0.830162,2.224154,0.031786,0.297233,0.410876,7.437525,0.167809,0.416199,5.46195,9.384612,5.665604,1.382338,3.392733,4.689902,48.994508,2.283185,0.128549,1.682643,0.48095,45.367737,6.999647,1.511031,1.297648,0.355987,4
-0.175666,-2.025822,1.850156,-0.879445,0.879445,1.002701,8.973425,0.231988,0.489119,2.056427,-0.645232,-0.21647,1.140153,-0.175193,-0.199747,1.393992,-1.147494,2.541486,-0.011245,0.444388,0.539537,9.827922,0.290974,0.548051,2.902712,2.183137,3.564009,1.214112,2.583682,3.13688,33.242554,1.576997,0.156306,2.733628,0.659132,29.569523,5.767025,1.653075,1.249835,0.39518,4
-0.158666,-1.660324,1.501658,-0.609335,0.609335,0.695047,5.80323,0.111801,0.339551,2.38938,-1.23926,-0.279567,1.140664,-0.228281,-0.260392,0.790495,-1.147494,1.937989,0.006818,0.234014,0.340151,5.821076,0.115656,0.345524,5.735919,-6.454848,4.553291,1.453549,2.323952,3.377978,15.598131,0.584858,0.281754,0.581107,0.54811,14.317902,3.94952,0.765189,0.761785,0.530391,4
-0.252165,-0.841495,0.58933,-0.540648,0.540648,0.556078,-2.396678,0.016922,0.132102,1.228803,-0.323138,-0.473344,1.028539,-0.45347,-0.466412,0.198332,-0.342831,0.541163,-0.014167,0.093853,0.128565,-2.681212,0.016328,0.129827,3.753075,-5.471103,2.751028,1.369849,1.542659,2.113209,11.709397,0.068077,0.059677,0.106153,0.16923,11.481701,3.421997,0.326356,0.259673,0.243525,4
-0.232332,-1.929489,1.697157,-0.656643,0.656643,0.78198,7.879063,0.180314,0.431217,3.034427,-1.626343,-0.38505,1.190876,-0.297107,-0.353818,1.410992,-1.447825,2.858817,-0.007526,0.449346,0.618139,11.010465,0.382039,0.627984,3.430123,2.49207,4.04931,1.375641,2.282644,3.140098,16.737604,0.483064,1.038804,2.82085,0.991376,13.729252,4.091212,1.680484,1.017839,0.694467,4
0.031166,-1.929489,1.960655,-0.496947,0.498836,0.687154,8.844939,0.225225,0.481937,4.368368,-1.571403,0.076647,1.377516,0.045355,0.062478,1.410992,-1.447825,2.858817,0.003276,0.32592,0.540893,9.851457,0.292555,0.549538,5.024222,4.687798,6.592013,1.65959,2.608632,4.32926,12.797424,0.495555,0.79133,2.00616,1.005608,10.482634,3.577679,1.417398,0.895228,0.692987,4
-0.099166,-0.779162,0.679996,-0.413578,0.413578,0.464048,1.782192,0.044294,0.213724,1.769446,-0.260802,-0.257688,1.122032,-0.213698,-0.239776,0.373998,-0.113333,0.487331,0.001771,0.060916,0.089536,-5.772389,0.008014,0.090951,9.985815,21.809402,7.638393,1.469816,4.177081,6.139541,7.076698,0.071385,0.008253,0.05056,0.153157,6.949923,2.66022,0.267051,0.224846,0.090836,4
-0.133166,-0.671496,0.53833,-0.358973,0.358973,0.380765,-2.607483,0.01612,0.128934,1.494242,-0.540807,-0.382945,1.060706,-0.349733,-0.370964,0.373998,-0.169999,0.543997,0.006463,0.065963,0.09623,-5.164059,0.009218,0.097549,7.957826,14.460984,7.227516,1.458843,3.886507,5.669804,5.029038,0.088894,0.027342,0.055805,0.25726,4.864948,2.242748,0.297012,0.23604,0.165013,4
-0.101999,-0.566663,0.464664,-0.311064,0.311064,0.337472,-2.34451,0.017127,0.132898,1.555233,-0.110063,-0.344369,1.084896,-0.302244,-0.327904,0.390997,-0.155832,0.546829,0.01399,0.050645,0.086801,-6.154395,0.007339,0.087037,13.405439,23.337851,10.59116,1.7139,4.504508,7.720276,3.642865,0.065886,0.007726,0.04562,0.242714,3.529135,1.90864,0.25662,0.213589,0.087845,4
-0.051,-0.441998,0.390998,-0.20709,0.20709,0.247202,-2.075126,0.018223,0.137084,2.218805,-0.570331,-0.275297,1.193694,-0.206309,-0.24627,0.076499,-0.291832,0.368331,0.001417,0.030458,0.058838,-9.419929,0.00346,0.059762,19.090718,-38.094507,3.672512,1.931772,1.300156,2.511605,2.210935,0.022298,0.007281,0.001319,0.119065,2.180709,1.486924,0.149318,0.085327,0.036221,4
-0.150166,-0.470331,0.320165,-0.312094,0.312094,0.330644,-3.917585,0.011922,0.110883,1.384319,0.06889,-0.497386,1.059435,-0.454163,-0.481156,0.051,-0.291832,0.342832,-0.009385,0.032937,0.058838,-9.529342,0.003374,0.059014,19.021308,-34.735522,1.989646,1.786371,0.866782,1.548394,4.23321,0.006231,0.006893,0.001514,0.037893,4.218642,2.05748,0.102309,0.054006,0.0352,4
-0.243665,-0.784829,0.541164,-0.489048,0.489048,0.512769,-0.921873,0.023765,0.156549,1.402132,-0.618927,-0.510351,1.048506,-0.475194,-0.498244,0.076499,-0.305999,0.382498,-0.004693,0.036036,0.06321,-8.818859,0.003974,0.064045,17.350342,-32.630806,2.83571,1.754073,1.210229,2.122831,9.095808,0.02336,0.004782,0.025612,0.059881,9.042503,3.015926,0.16004,0.152828,0.069153,4
-0.359831,-0.750829,0.390998,-0.524851,0.524851,0.536555,-3.738788,0.012423,0.113189,1.172089,-0.145698,-0.693475,1.022301,-0.670632,-0.685588,0.175666,-0.090666,0.266332,0.000089,0.029307,0.043765,-11.988116,0.001915,0.044465,9.05436,17.91141,7.691148,1.493313,4.013856,5.993943,10.196132,0.00829,0.004526,0.008704,0.024987,10.174674,3.193139,0.0933,0.091027,0.067269,4
-0.223832,-0.64883,0.424998,-0.430235,0.430235,0.454195,-1.419661,0.021191,0.147829,1.37428,-0.008395,-0.536331,1.055691,-0.49281,-0.520255,0.051,-0.101999,0.152999,-0.002302,0.029042,0.035769,-13.758528,0.001274,0.036266,3.558152,-7.846016,1.968547,1.231644,1.425819,1.756102,8.040507,0.00275,0.002614,0.001087,0.010591,8.034064,2.83558,0.053539,0.049964,0.032893,4
-0.232332,-0.67433,0.441998,-0.431866,0.431866,0.448131,-3.124016,0.014313,0.12149,1.304264,-0.440993,-0.548375,1.037661,-0.518447,-0.537972,0.065167,-0.101999,0.167166,-0.00726,0.029396,0.036601,-13.715144,0.001287,0.036448,3.446082,-2.907276,2.614821,1.245109,1.780479,2.21689,7.289274,0.003669,0.000963,0.001327,0.01065,7.283323,2.699866,0.060546,0.036425,0.031029,4
-0.169999,-0.481664,0.311665,-0.354852,0.354852,0.363737,-6.629486,0.006385,0.081146,1.178014,0.21436,-0.48564,1.025041,-0.467368,-0.479071,0.079333,-0.082166,0.161499,0.00062,0.028599,0.037047,-13.436746,0.001372,0.037635,3.118045,4.112312,3.415529,1.295406,2.141409,2.773993,4.599125,0.007831,0.00209,0.006028,0.038137,4.583253,2.144558,0.088477,0.077637,0.045706,4
-0.0765,-1.306159,1.229659,-0.290458,0.290458,0.365357,2.231385,0.04912,0.225067,5.847029,-3.051391,-0.290369,1.257867,-0.209384,-0.263377,0.725329,-1.189993,1.915322,-0.014875,0.090843,0.249768,3.124693,0.062163,0.253314,18.327361,-24.522862,15.354555,2.749441,2.904009,7.984402,5.206417,0.071238,0.619494,0.192521,0.76132,4.521213,2.28377,0.785234,0.438477,0.255361,4
-0.014167,-1.306159,1.291992,-0.380437,0.380437,0.48258,4.771072,0.088151,0.301506,3.233594,-1.156199,-0.043627,1.268489,-0.029357,-0.037239,0.725329,-1.189993,1.915322,-0.01576,0.232863,0.343175,5.890528,0.117521,0.348298,5.930284,-6.036291,4.115364,1.47372,2.113583,3.114829,6.947236,0.371124,0.48879,0.721999,0.975809,5.764001,2.635845,0.850093,0.698347,0.609197,4
0.070833,-0.781996,0.852829,-0.224605,0.235423,0.302578,1.457859,0.041106,0.20589,3.21369,-0.82461,0.3617,1.285254,0.234098,0.300876,0.68283,-0.832996,1.515826,0.010713,0.252254,0.309437,4.995629,0.095637,0.3142,3.169297,-3.061756,3.07858,1.226691,2.206682,2.706917,2.029602,0.194313,0.641427,0.160515,1.339964,1.518326,1.424698,0.800899,0.440859,0.400373,4
0.070833,-1.158827,1.22966,-0.189575,0.199363,0.322637,3.653834,0.068156,0.265115,7.061743,-2.037238,0.495778,1.618344,0.219544,0.355297,0.628997,-0.69133,1.320327,-0.010891,0.173983,0.240662,2.808617,0.057799,0.244262,4.487605,-2.789641,4.526103,1.383245,2.613616,3.615272,4.673375,0.180718,0.384935,0.237154,0.822987,4.031553,2.164156,0.621713,0.483538,0.415062,4
0.0425,-1.158827,1.201327,-0.379579,0.384215,0.478593,4.611517,0.084972,0.296019,2.712854,-0.680196,0.131969,1.245639,0.088802,0.110615,0.628997,-0.69133,1.320327,-0.000885,0.277134,0.338804,5.788332,0.114788,0.344224,2.266638,-1.609071,2.702268,1.22253,1.85652,2.269651,6.470798,0.266781,0.703668,0.265009,0.862152,5.516009,2.543796,0.838933,0.51643,0.514637,4
0.065166,-0.784829,0.849995,-0.346953,0.352619,0.400248,1.320034,0.039822,0.202649,1.809832,0.104766,0.204527,1.135071,0.162814,0.184806,0.456164,-0.849995,1.306159,0.014255,0.181067,0.260285,3.485325,0.067545,0.264053,5.264961,-11.746357,3.229695,1.43751,1.752555,2.519316,4.410968,0.283846,0.299007,0.293753,0.910682,3.728157,2.100545,0.546816,0.541979,0.531543,4
-0.813887,-2.37567,1.561783,-1.675101,1.675101,1.712188,6.309468,0.125623,0.359929,1.142465,0.744182,-0.492137,1.02214,-0.475349,-0.485873,0.073323,-0.197973,0.271296,-0.048806,0.067595,0.082519,-8.349125,0.004427,0.067603,2.967208,-1.807237,1.266213,1.22079,0.888558,1.084743,113.161809,0.042878,0.007618,0.016842,0.007986,113.09453,10.637755,0.207047,0.129871,0.087046,4
-0.549924,-2.37567,1.825746,-1.423358,1.423358,1.498274,8.72076,0.218876,0.475096,1.377535,-0.117582,-0.397758,1.052633,-0.367038,-0.386357,1.825746,-0.19064,2.016386,0.014894,0.110672,0.33015,5.554763,0.108777,0.335091,29.232398,51.502749,30.026591,2.983135,5.530049,16.496882,77.920952,1.112074,0.291918,0.202073,0.166579,76.364458,8.827287,1.054532,0.540288,0.449525,4
-0.300625,-2.133704,1.833079,-1.197612,1.197612,1.298048,9.309532,0.250654,0.508417,1.482899,0.227328,-0.26484,1.083864,-0.231598,-0.25102,1.833079,-0.175975,2.009054,0.016269,0.107464,0.32986,5.545399,0.108543,0.33473,29.806565,52.244171,30.313766,3.069484,5.557142,17.05756,56.425777,0.248168,0.425087,0.460891,0.170083,55.321877,7.51171,0.67889,0.651984,0.498162,4
-0.117317,-2.045716,1.928399,-1.002083,1.002083,1.107566,8.792694,0.222532,0.479047,1.751542,-0.373304,-0.124767,1.105263,-0.105923,-0.117073,1.928399,-0.183308,2.111707,0.005728,0.115255,0.347544,6.008392,0.120754,0.353057,29.625279,52.795671,29.374719,3.015438,5.548651,16.731614,39.779355,0.87226,0.427947,1.599718,0.453484,37.15855,6.307316,1.269669,0.932584,0.644416,4
-0.117317,-2.045716,1.928399,-0.906541,0.906541,1.062538,10.192583,0.307171,0.562823,2.022221,-0.313509,-0.144992,1.17208,-0.110412,-0.129412,1.928399,-0.183308,2.111707,-0.001375,0.1219,0.348565,6.034982,0.121495,0.354139,29.280434,52.901076,24.939904,2.859437,5.5324,15.819548,40.707662,0.292967,0.442304,0.520586,0.240317,39.502555,6.38026,0.721517,0.665058,0.541212,4
-0.153979,-2.016387,1.862408,-0.920095,0.920095,1.068554,10.020434,0.295233,0.551778,2.0377,-0.438134,-0.18462,1.161352,-0.1441,-0.167351,1.862408,-0.146647,2.009055,-0.002979,0.119379,0.337219,5.74729,0.113708,0.342602,29.078707,52.768502,24.824117,2.824773,5.522841,15.600768,37.166736,1.268122,0.198715,0.72308,0.382148,35.153822,6.096454,1.126101,0.850341,0.445774,4
-0.249299,-2.126372,1.877073,-1.038745,1.038745,1.189624,10.584957,0.336216,0.588831,1.868513,-0.255615,-0.262263,1.145252,-0.209561,-0.24,1.598445,-0.212637,1.811082,-0.011228,0.11388,0.293336,4.530311,0.08592,0.297811,27.57017,51.5153,21.272728,2.575831,5.449202,14.036226,46.548132,0.204289,0.48279,0.363407,0.186116,45.529378,6.822636,0.707138,0.59764,0.439363,4
-0.527927,-2.126372,1.598445,-1.383364,1.383364,1.459331,8.66237,0.215953,0.471913,1.33384,0.316784,-0.394204,1.054915,-0.361759,-0.381626,1.598445,-0.212637,1.811082,-0.008707,0.123733,0.296336,4.621314,0.087739,0.300947,26.475826,49.609836,18.72152,2.394967,5.394033,12.918528,79.191121,1.007308,0.236763,0.413531,0.171673,77.582863,8.898958,1.003518,0.643022,0.486571,4
-0.960533,-2.119039,1.158506,-1.700875,1.700875,1.727672,4.950714,0.091874,0.307807,1.10474,0.767209,-0.569717,1.015755,-0.55597,-0.564729,1.092516,-0.190641,1.283157,-0.019706,0.115026,0.216125,1.847217,0.046322,0.218668,20.488182,42.682851,12.924423,1.878926,5.055025,9.498018,111.266103,0.114344,0.15358,0.197648,0.045405,110.803149,10.548283,0.444596,0.391829,0.337935,4
-1.400472,-2.192363,0.791891,-1.896848,1.896848,1.908317,1.717703,0.043641,0.212143,1.043346,0.816977,-0.740687,1.006046,-0.733878,-0.738315,0.285961,-0.219969,0.50593,-0.02108,0.090279,0.111019,-4.06217,0.011881,0.110743,2.89918,4.92672,3.764839,1.229726,2.575791,3.167516,133.151992,0.159631,0.017658,0.035527,0.018787,132.939719,11.539152,0.399491,0.188487,0.132857,4
-1.48846,-2.712957,1.224497,-2.222358,2.222358,2.248294,5.961476,0.11595,0.345794,1.087145,0.217474,-0.673843,1.01167,-0.66204,-0.669766,0.285961,-0.219969,0.50593,0.005728,0.105631,0.121958,-3.095977,0.014841,0.123773,2.288944,1.238364,2.951943,1.154568,2.344743,2.707164,176.625437,0.100244,0.023787,0.035935,0.011643,176.465683,13.290053,0.316496,0.189564,0.1542,4
-1.451799,-3.138231,1.686432,-2.387447,2.387447,2.440929,9.438916,0.258234,0.516047,1.158028,0.275243,-0.615482,1.022402,-0.594773,-0.608097,0.205305,-0.755228,0.960533,-0.002291,0.122816,0.176443,0.120725,0.031127,0.179251,10.839957,-23.369072,1.974014,1.436639,1.163579,1.671643,217.889007,0.159585,0.035151,0.075211,0.0154,217.619543,14.761066,0.399482,0.274194,0.187423,4
-0.799222,-3.138231,2.339009,-2.29146,2.29146,2.407383,12.680376,0.544703,0.749483,1.274621,0.687092,-0.36006,1.050589,-0.331988,-0.348783,0.241966,-1.715763,1.957729,-0.003208,0.157187,0.326746,5.473174,0.106753,0.331958,23.801002,-44.505914,2.052531,2.078716,0.740532,1.539356,215.933559,1.09892,0.24805,0.136192,0.066183,214.466437,14.694683,1.048226,0.498038,0.369038,4
-0.784558,-3.262881,2.478323,-2.136815,2.136815,2.301646,13.961508,0.731599,0.868597,1.429016,0.296947,-0.384914,1.077139,-0.340868,-0.367162,0.28596,-1.715763,2.001723,0.012373,0.167269,0.331402,5.590437,0.109674,0.33647,22.508753,-43.93949,2.245579,1.98126,0.862879,1.709586,175.565632,0.560492,0.135638,0.267144,0.056327,174.609903,13.250119,0.748641,0.516864,0.368279,4
-0.31529,-2.78628,2.47099,-1.932843,1.932843,2.08688,13.236983,0.619185,0.799084,1.365798,0.727814,-0.172848,1.079694,-0.151082,-0.163122,0.28596,-2.434329,2.720289,0.008478,0.178954,0.448301,8.219227,0.200902,0.455393,27.184423,-50.334195,2.468639,2.505115,0.637875,1.59795,152.271973,1.840563,0.489926,0.271232,0.142336,149.737857,12.339886,1.356386,0.699929,0.520799,4
0.021997,-2.78628,2.808277,-1.707319,1.708652,1.92315,14.259555,0.78357,0.898919,1.492657,0.630773,0.01449,1.125537,0.011438,0.012874,0.256631,-2.514985,2.771616,0.02108,0.181933,0.46159,8.46545,0.212621,0.468487,27.551776,-51.799957,2.136095,2.537143,0.555971,1.410579,132.883421,1.752963,0.263545,0.486455,0.154328,130.45169,11.52751,1.323974,0.697458,0.513357,4
0.021997,-2.492988,2.514985,-1.37181,1.373143,1.597613,13.582802,0.670505,0.83154,1.662842,0.336663,0.018584,1.163472,0.013769,0.016019,0.19064,-2.514985,2.705625,0.002979,0.168872,0.456347,8.375094,0.208243,0.463639,28.832637,-52.360136,1.71105,2.702316,0.417753,1.1289,81.259762,1.759552,0.448655,0.284625,0.22766,78.881464,9.014447,1.328254,0.672528,0.525147,4
0.073323,-2.456326,2.529649,-1.11229,1.116734,1.265324,10.928069,0.363856,0.612557,1.73016,0.14585,0.073388,1.133058,0.057948,0.065658,0.359284,-2.529649,2.888933,0.003895,0.165206,0.460211,8.448203,0.211779,0.467558,28.542059,-51.913552,3.469979,2.785673,0.780695,2.17476,53.108966,2.091744,0.329464,0.449569,0.348749,50.46912,7.2876,1.446241,0.670497,0.573982,4
-0.117317,-1.833079,1.715762,-0.948091,0.948091,1.037665,7.819854,0.177872,0.428288,1.533896,0.229978,-0.132205,1.094478,-0.113059,-0.12374,0.205305,-1.6791,1.884405,0.020164,0.130607,0.311192,5.031672,0.096434,0.315507,26.509291,-50.943299,2.237487,2.38266,0.659738,1.571931,36.054472,1.067463,0.187,0.110372,0.261032,34.77113,6.00454,1.03317,0.432427,0.332221,4
-0.153979,-1.833079,1.6791,-0.770338,0.770338,0.849839,6.418134,0.128806,0.36446,1.995426,-1.1057,-0.210736,1.103203,-0.181186,-0.199885,0.205305,-1.6791,1.884405,-0.004812,0.106548,0.306549,4.918315,0.093949,0.311416,28.147697,-50.58921,3.368482,2.877108,0.669729,1.926884,22.907459,0.468435,0.148127,0.045218,0.215567,22.274588,4.786472,0.725572,0.33281,0.147321,4
-0.307957,-1.576448,1.268491,-0.731898,0.731898,0.782923,4.200174,0.077293,0.282327,1.702726,-1.209779,-0.435071,1.069715,-0.393343,-0.420765,0.175975,-1.268491,1.444466,-0.004812,0.09005,0.235281,2.619314,0.055334,0.238996,26.435313,-47.893308,3.263168,2.612785,0.747935,1.954192,21.465219,0.554314,0.1268,0.068668,0.249036,20.755511,4.633057,0.744523,0.356088,0.262045,4
-0.403277,-0.894543,0.491266,-0.673462,0.673462,0.686866,-2.072361,0.018234,0.137128,1.135482,0.499165,-0.605381,1.019903,-0.587126,-0.598812,0.102653,-0.249299,0.351952,0.005041,0.043536,0.063632,-8.764453,0.004024,0.064447,8.087907,-17.012067,3.052492,1.461604,1.61323,2.357903,16.266519,0.057657,0.006037,0.006303,0.043508,16.19703,4.033178,0.240119,0.079396,0.077674,4
-0.403277,-0.821219,0.417942,-0.554812,0.554812,0.563679,-4.717264,0.009917,0.10113,1.154116,-1.372686,-0.732243,1.015982,-0.715438,-0.726872,0.095321,-0.293292,0.388613,-0.000687,0.037807,0.06464,-8.601037,0.004178,0.065671,13.670922,-26.43434,3.467141,1.709732,1.474637,2.521234,12.543997,0.041685,0.010857,0.004969,0.047056,12.486898,3.541785,0.203926,0.106479,0.065927,4
-0.102652,-0.865213,0.762561,-0.595695,0.595695,0.630203,1.582525,0.042303,0.208867,1.307794,0.707124,-0.179404,1.057929,-0.162887,-0.172323,0.117317,-0.293292,0.410609,0.015581,0.044452,0.069439,-8.202847,0.004579,0.068752,10.628105,-27.533654,3.395613,1.562118,1.689486,2.639176,13.074769,0.034875,0.005385,0.004666,0.036367,13.030093,3.615906,0.186734,0.073389,0.068302,4
0.117317,-0.703902,0.821219,-0.294404,0.326399,0.383281,3.116985,0.060231,0.249225,1.931893,0.247558,0.413446,1.174272,0.306086,0.359428,0.117317,-0.425274,0.542591,0.000687,0.057055,0.093154,-5.426834,0.008677,0.094642,13.896699,-28.841146,2.713194,1.632716,1.259389,2.056225,5.905441,0.063117,0.02111,0.008242,0.132959,5.815148,2.430133,0.251052,0.145294,0.090704,4
-0.036662,-0.681905,0.645243,-0.426163,0.426163,0.456242,-0.441926,0.026542,0.165442,1.333906,0.878794,-0.091274,1.070581,-0.080356,-0.086028,0.403277,-0.117317,0.520594,0.004812,0.04514,0.083972,-6.342196,0.007028,0.085176,16.916016,31.185334,13.019646,1.860277,4.802509,8.933997,6.823799,0.052912,0.023651,0.023528,0.130297,6.72572,2.612244,0.230001,0.155786,0.15134,4
-0.036662,-0.564588,0.527926,-0.36195,0.36195,0.391981,-1.132133,0.022642,0.152805,1.381185,0.735625,-0.108118,1.082971,-0.09353,-0.10129,0.403277,-0.131982,0.535259,0.001604,0.045598,0.084888,-6.235287,0.007203,0.08623,16.291971,31.004823,12.45668,1.861657,4.75072,8.844212,5.461661,0.047826,0.020486,0.020201,0.141244,5.37512,2.337025,0.218645,0.143131,0.142109,4
0.102652,-0.564588,0.66724,-0.287738,0.298403,0.34528,0.9328,0.036425,0.193813,1.662899,0.503959,0.39589,1.157093,0.297301,0.344005,0.483932,-0.109985,0.593917,0.005499,0.045369,0.094931,-5.277018,0.008982,0.096288,21.238134,39.206622,16.142671,2.092446,5.097702,10.666667,4.291652,0.060898,0.016042,0.025638,0.191692,4.192521,2.071632,0.246768,0.160108,0.126649,4
0.256631,-0.476601,0.733232,-0.18153,0.255298,0.274869,1.612856,0.0426,0.209597,1.522223,0.889496,1.053571,1.076661,0.933648,1.005222,0.491265,-0.109985,0.60125,0.006645,0.044223,0.095417,-5.239217,0.00906,0.096708,22.075464,40.227491,16.751613,2.157628,5.148611,11.108789,2.444384,0.088364,0.01432,0.018549,0.327107,2.332137,1.563454,0.297256,0.136196,0.119665,4
0.256631,-0.329954,0.586585,-0.104874,0.198195,0.213818,0.72449,0.034719,0.18922,1.367343,0.671907,1.375669,1.078826,1.200234,1.294843,0.491265,-0.117317,0.608582,-0.000458,0.043536,0.094878,-5.267372,0.009002,0.096395,22.568018,42.53305,18.567207,2.179328,5.177838,11.284207,1.615208,0.07825,0.009587,0.025653,0.425369,1.513144,1.270915,0.279707,0.160174,0.097891,4
